"ENTRY","PERIOD","ACCNO","DOCNO","STOCKNO","DESCRIPTION","CATEGORY","GROUP","BRAND","ORDERNO","DATE","QTY","RETAIL","COST","REF","REP","USER","LOCATION","CONTRACT","COMMS","LINECOMMS","TAXCODE","LINETAX","PROJNO","DEPARTMENT","SRETAIL1","SRETAIL2","SRETAIL3","SRETAIL4","SRETAIL5","SRETAIL6","REP","NAME","STOCKNOENT","STOCKBAR","SUPSTOCKNO","SUPREF"
"Crd Note",7,"TAN002","00010502","D.1","48KG DV CYLINDER DEPOSIT","CYL","CYL","","00036686","27/09/2024",-1.00,520.0000,273.7768,"DN#11342-EMPTY","002","HANNAH","01","",0.0000,0.0000,1,78.00,"","",520.0000,520.0000,520.0000,520.0000,520.0000,520.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",7,"TAN002","00036378","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","18/09/2024",1.00,520.0000,300.8168,"EMPTIES 36377","002","HANNAH","01","",0.0000,0.0000,1,78.00,"","",520.0000,520.0000,520.0000,520.0000,520.0000,520.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",7,"TAN002","00010356","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00036378","18/09/2024",-1.00,520.0000,300.8168,"EMPTIES 36377","002","HANNAH","01","",0.0000,0.0000,1,78.00,"","",520.0000,520.0000,520.0000,520.0000,520.0000,520.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",7,"TAN002","00036686","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","26/09/2024",1.00,520.0000,300.8168,"DN#11342-EMPTY","002","HANNAH","01","",0.0000,0.0000,1,78.00,"","",520.0000,520.0000,520.0000,520.0000,520.0000,520.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",7,"TAN002","00036717","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","27/09/2024",1.00,520.0000,300.8168,"36716-EMPTY","002","HANNAH","01","",0.0000,0.0000,1,78.00,"","",520.0000,520.0000,520.0000,520.0000,520.0000,520.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",7,"TAN002","00010516","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00036717","28/09/2024",-1.00,520.0000,300.8168,"36716-EMPTY","002","HANNAH","01","",0.0000,0.0000,1,78.00,"","",520.0000,520.0000,520.0000,520.0000,520.0000,520.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",7,"TAN002","00036377","S01","48KG SINGLE VALVE PACKED","SV","LPG","","","18/09/2024",1.00,1071.1300,972.3179,"D/N 11617","002","HANNAH","01","",0.0000,0.0000,1,160.67,"","",1191.6800,1162.6100,1121.5800,1083.3400,1059.2700,1036.2400,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",7,"TAN002","00036692","S01","48KG SINGLE VALVE PACKED","SV","LPG","","00009345","26/09/2024",1.00,1071.1300,972.1204,"DN#11342","002","HANNAH","01","",0.0000,0.0000,1,160.67,"","",1191.6800,1162.6100,1121.5800,1083.3400,1059.2700,1036.2400,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",7,"TAN002","00036716","S01","48KG SINGLE VALVE PACKED","SV","LPG","","","27/09/2024",1.00,1071.1300,972.1201,"DN#10062- HILTON","002","HANNAH","01","",0.0000,0.0000,1,160.67,"","",1191.6800,1162.6100,1121.5800,1083.3400,1059.2700,1036.2400,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",8,"TAN002","00036960","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","","04/10/2024",1.00,520.0000,300.3251,"36959-EMPTY","002","HANNAH","01","",0.0000,0.0000,0,0.00,"","",520.0000,520.0000,520.0000,520.0000,520.0000,520.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",8,"TAN002","00010622","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","00036960","04/10/2024",-1.00,520.0000,300.3251,"36959-EMPTY","002","HANNAH","01","",0.0000,0.0000,0,0.00,"","",520.0000,520.0000,520.0000,520.0000,520.0000,520.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",8,"TAN002","00036959","19.4","19KG LPG - PACKED","19K","LPG","","","04/10/2024",1.00,427.2000,385.8892,"DN#10402","002","HANNAH","01","",0.0000,0.0000,0,0.00,"","",594.2087,554.6000,519.9391,489.3478,462.1739,437.8435,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",8,"TAN002","00037805","19.4","19KG LPG - PACKED","19K","LPG","","","31/10/2024",1.00,427.2000,389.0683,"BULWER STREET 10282","002","HANNAH","01","",0.0000,0.0000,1,64.08,"","",504.3478,504.3478,504.3478,504.3478,504.3478,504.3478,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",8,"TAN002","00036948","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","03/10/2024",2.00,520.0000,300.7567,"36947-EMPTY","002","HANNAH","01","",0.0000,0.0000,0,0.00,"","",520.0000,520.0000,520.0000,520.0000,520.0000,520.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",8,"TAN002","00036960","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","04/10/2024",1.00,520.0000,300.7567,"36959-EMPTY","002","HANNAH","01","",0.0000,0.0000,0,0.00,"","",520.0000,520.0000,520.0000,520.0000,520.0000,520.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",8,"TAN002","00010621","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00036948","04/10/2024",-2.00,520.0000,300.7567,"36947-EMPTY","002","HANNAH","01","",0.0000,0.0000,0,0.00,"","",520.0000,520.0000,520.0000,520.0000,520.0000,520.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",8,"TAN002","00010622","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00036960","04/10/2024",-1.00,520.0000,300.7567,"36959-EMPTY","002","HANNAH","01","",0.0000,0.0000,0,0.00,"","",520.0000,520.0000,520.0000,520.0000,520.0000,520.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",8,"TAN002","00037246","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","12/10/2024",1.00,520.0000,300.7567,"EMPTY 10217","001","HANNAH","01","",0.0000,0.0000,1,78.00,"","",694.0000,671.0000,650.0000,635.0000,612.0000,595.0000,"COUNTER SALES","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",8,"TAN002","00010750","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00037246","14/10/2024",-1.00,520.0000,300.7567,"EMPTY 10217","001","HANNAH","01","",0.0000,0.0000,1,78.00,"","",694.0000,671.0000,650.0000,635.0000,612.0000,595.0000,"COUNTER SALES","TANDOOR THE CLAY OVEN","","","",""
"Invoice",8,"TAN002","00036947","S.4","48KG SV LPG- PACKED","SV","LPG","","","03/10/2024",2.00,1079.2400,974.8330,"DN#10398- PMB","002","HANNAH","01","",0.0000,0.0000,0,0.00,"","",1493.3913,1393.8261,1306.7217,1229.8522,1161.5304,1100.3913,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",8,"TAN002","00036959","S.4","48KG SV LPG- PACKED","SV","LPG","","","04/10/2024",1.00,1079.2400,974.8330,"DN#10402","002","HANNAH","01","",0.0000,0.0000,0,0.00,"","",1493.3913,1393.8261,1306.7217,1229.8522,1161.5304,1100.3913,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",8,"TAN002","00037534","S.4","48KG SV LPG- PACKED","SV","LPG","","","23/10/2024",1.00,1079.2400,993.7395,"DN#10255","002","HANNAH","01","",0.0000,0.0000,1,161.89,"","",1307.0000,1265.0000,1226.0000,1196.0000,1154.0000,1121.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",8,"TAN002","00037613","S.4","48KG SV LPG- PACKED","SV","LPG","","","25/10/2024",2.00,1079.2400,989.9600,"DN#11058","002","HANNAH","01","",0.0000,0.0000,1,323.77,"","",1307.0000,1265.0000,1226.0000,1196.0000,1154.0000,1121.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",8,"TAN002","00037803","S.4","48KG SV LPG- PACKED","SV","LPG","","","31/10/2024",1.00,1079.2400,987.3476,"D/N 10283","002","HANNAH","01","",0.0000,0.0000,1,161.89,"","",1260.8696,1260.8696,1260.8696,1260.8696,1260.8696,1260.8696,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",8,"TAN002","00037245","S01","48KG SINGLE VALVE PACKED","SV","LPG","","","12/10/2024",1.00,1079.2400,980.5831,"D/N 10217","002","HANNAH","01","",0.0000,0.0000,1,161.89,"","",1307.0000,1265.0000,1226.0000,1196.0000,1154.0000,1121.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",8,"TAN002","00037805","S01","48KG SINGLE VALVE PACKED","SV","LPG","","","31/10/2024",1.00,1079.2400,980.2391,"BULWER STREET 10282","002","HANNAH","01","",0.0000,0.0000,1,161.89,"","",1260.8696,1260.8696,1260.8696,1260.8696,1260.8696,1260.8696,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00039479","1901","19KG LPG PACKED","19K","LPG","","00010115","30/12/2024",1.00,461.1400,415.0481,"D/N 11886","002","ITGUY","01","",0.0000,0.0000,1,69.17,"","",513.0435,513.0435,513.0435,513.0435,513.0435,513.0435,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00038827","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","05/12/2024",1.00,1050.0000,1050.0000,"DN#10793","002","ITGUY","01","",0.0000,0.0000,1,157.50,"","",798.0000,772.0000,748.0000,730.0000,704.0000,684.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",9,"TAN002","00011402","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00038827","05/12/2024",-1.00,1050.0000,1050.0000,"DN#10793","002","ITGUY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00038870","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","06/12/2024",2.00,1050.0000,1050.0000,"DN#10744","002","ITGUY","01","",0.0000,0.0000,1,315.00,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",9,"TAN002","00011419","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00038870","06/12/2024",-2.00,1050.0000,1050.0000,"DN#10744","002","ITGUY","01","",0.0000,0.0000,1,315.00,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00039074","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","14/12/2024",1.00,1050.0000,1050.0000,"DN#10834","002","ITGUY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",9,"TAN002","00011494","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00039074","17/12/2024",-1.00,1050.0000,1050.0000,"DN#10834","002","ITGUY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00039238","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","20/12/2024",2.00,1050.0000,1050.0000,"DN#11977","002","ITGUY","01","",0.0000,0.0000,1,315.00,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",9,"TAN002","00011543","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00039238","20/12/2024",-2.00,1050.0000,1050.0000,"DN#11977","002","TIFFANY","01","",0.0000,0.0000,1,315.00,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00039280","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00010082","21/12/2024",2.00,1050.0000,1050.0000,"DN#11977","002","ITGUY","01","",0.0000,0.0000,1,315.00,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",9,"TAN002","00011558","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00039280","21/12/2024",-2.00,1050.0000,1050.0000,"DN#11977","002","TIFFANY","01","",0.0000,0.0000,1,315.00,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00039389","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","24/12/2024",1.00,1050.0000,1050.0000,"DN#11878","002","TIFFANY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",9,"TAN002","00011590","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00039389","26/12/2024",-1.00,1050.0000,1050.0000,"DN#11878","002","TIFFANY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00038042","S.4","48KG SV LPG- PACKED","SV","LPG","","","07/11/2024",1.00,1092.2000,983.9989,"DN#11185","002","HANNAH","01","",0.0000,0.0000,1,163.83,"","",1260.8696,1260.8696,1260.8696,1260.8696,1260.8696,1260.8696,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00038587","S.4","48KG SV LPG- PACKED","SV","LPG","","","26/11/2024",1.00,1092.2000,989.9721,"DN#11234","002","HANNAH","01","",0.0000,0.0000,1,163.83,"","",1260.8696,1260.8696,1260.8696,1260.8696,1260.8696,1260.8696,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00038827","S.4","48KG SV LPG- PACKED","SV","LPG","","","05/12/2024",1.00,1092.2000,991.3905,"DN#10793","002","ITGUY","01","",0.0000,0.0000,1,163.83,"","",1286.9565,1286.9565,1286.9565,1286.9565,1286.9565,1286.9565,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00038870","S.4","48KG SV LPG- PACKED","SV","LPG","","","06/12/2024",2.00,1147.4600,1007.4258,"DN#10744","002","ITGUY","01","",0.0000,0.0000,1,344.24,"","",1286.9565,1286.9565,1286.9565,1286.9565,1286.9565,1286.9565,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00039074","S.4","48KG SV LPG- PACKED","SV","LPG","","","14/12/2024",1.00,1147.4600,1032.5685,"DN#10834","002","ITGUY","01","",0.0000,0.0000,1,172.12,"","",1286.9565,1286.9565,1286.9565,1286.9565,1286.9565,1286.9565,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00039280","S.4","48KG SV LPG- PACKED","SV","LPG","","00010082","21/12/2024",2.00,1147.4600,1039.5119,"DN#11977","002","ITGUY","01","",0.0000,0.0000,1,344.24,"","",1252.1739,1252.1739,1252.1739,1252.1739,1252.1739,1252.1739,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00038275","S01","48KG SINGLE VALVE PACKED","SV","LPG","","","14/11/2024",1.00,1092.2000,980.2200,"DN#11217","002","HANNAH","01","",0.0000,0.0000,1,163.83,"","",1260.8696,1260.8696,1260.8696,1260.8696,1260.8696,1260.8696,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00038288","S01","48KG SINGLE VALVE PACKED","SV","LPG","","","15/11/2024",2.00,1092.2000,980.2200,"DN#38288","002","HANNAH","01","",0.0000,0.0000,1,327.66,"","",1260.8696,1260.8696,1260.8696,1260.8696,1260.8696,1260.8696,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00039238","S01","48KG SINGLE VALVE PACKED","SV","LPG","","","20/12/2024",2.00,1147.4600,1047.0028,"DN#11977","002","ITGUY","01","",0.0000,0.0000,1,344.24,"","",1252.1739,1252.1739,1252.1739,1252.1739,1252.1739,1252.1739,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",9,"TAN002","00011543","S01","48KG SINGLE VALVE PACKED","SV","LPG","","00039238","20/12/2024",-2.00,1147.4600,1047.0028,"DN#11977","002","TIFFANY","01","",0.0000,0.0000,1,344.24,"","",1252.1739,1252.1739,1252.1739,1252.1739,1252.1739,1252.1739,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00039389","S01","48KG SINGLE VALVE PACKED","SV","LPG","","","24/12/2024",1.00,1147.4600,1048.4344,"DN#11878","002","TIFFANY","01","",0.0000,0.0000,1,172.12,"","",1252.1739,1252.1739,1252.1739,1252.1739,1252.1739,1252.1739,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",9,"TAN002","00039479","S01","48KG SINGLE VALVE PACKED","SV","LPG","","00010115","30/12/2024",1.00,1165.0000,1048.5234,"D/N 11886","002","ITGUY","01","",0.0000,0.0000,1,174.75,"","",1252.1739,1252.1739,1252.1739,1252.1739,1252.1739,1252.1739,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00040503","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","","06/02/2025",1.00,600.0000,600.0000,"DN#12763-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,90.00,"","",600.0000,600.0000,600.0000,600.0000,600.0000,600.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",11,"TAN002","00011842","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","00040503","08/02/2025",-1.00,600.0000,600.0000,"DN#12763-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,90.00,"","",600.0000,600.0000,600.0000,600.0000,600.0000,600.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00041043","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","00010604","27/02/2025",1.00,600.0000,600.0000,"DN#11715-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,90.00,"","",600.0000,600.0000,600.0000,600.0000,600.0000,600.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",11,"TAN002","00011976","19.1","19KG CYLINDER DEPOSIT","CYL","CYL","","00041043","27/02/2025",-1.00,600.0000,600.0000,"DN#11715-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,90.00,"","",600.0000,600.0000,600.0000,600.0000,600.0000,600.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00040502","1901","19KG LPG PACKED","19K","LPG","","00010417","06/02/2025",1.00,460.8100,415.0600,"DN#12763","002","TIFFANY","01","",0.0000,0.0000,1,69.12,"","",513.0435,513.0435,513.0435,513.0435,513.0435,513.0435,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00041042","1901","19KG LPG PACKED","19K","LPG","","00010602","27/02/2025",1.00,460.8100,421.0731,"DN#11715","002","TIFFANY","01","",0.0000,0.0000,1,69.12,"","",513.0435,513.0435,513.0435,513.0435,513.0435,513.0435,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00039752","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","10/01/2025",2.00,1050.0000,1050.0000,"D/N 12008 EMPTY7","002","ITGUY","01","",0.0000,0.0000,1,315.00,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00039759","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","10/01/2025",1.00,1050.0000,1050.0000,"DN#9309-EMPTY","002","ITGUY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",11,"TAN002","00011663","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00039752","10/01/2025",-2.00,1050.0000,1050.0000,"D/N 12008 EMPTY7","002","TIFFANY","01","",0.0000,0.0000,1,315.00,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",11,"TAN002","00011668","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00039759","10/01/2025",-1.00,1050.0000,1050.0000,"DN#9309-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00039980","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","17/01/2025",1.00,1050.0000,1050.0000,"DN#9325-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",11,"TAN002","00011716","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00039980","17/01/2025",-1.00,1050.0000,1050.0000,"DN#9325-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00040130","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","24/01/2025",1.00,1050.0000,1050.0000,"DN#9346-EMPTY","002","ITGUY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",11,"TAN002","00011755","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00040130","24/01/2025",-1.00,1050.0000,1050.0000,"DN#9346-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00040326","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","31/01/2025",2.00,1050.0000,1050.0000,"DN#10459-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,315.00,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",11,"TAN002","00011800","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00040326","01/02/2025",-2.00,1050.0000,1050.0000,"DN#10459-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,315.00,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00040586","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","08/02/2025",1.00,1050.0000,1050.0000,"DN#11676","002","TIFFANY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",11,"TAN002","00011858","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00040586","10/02/2025",-1.00,1050.0000,1050.0000,"DN#11676","002","TIFFANY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00040710","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","14/02/2025",1.00,1050.0000,1050.0000,"DN#12880 - EMPTY","002","LOUIS","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00040766","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","17/02/2025",1.00,1050.0000,1050.0000,"DN#12785- FAULTY CYL","002","TIFFANY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",11,"TAN002","00011906","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00040710","17/02/2025",-1.00,1050.0000,1050.0000,"DN#12880 - EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",11,"TAN002","00011909","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00040766","17/02/2025",-1.00,1050.0000,1050.0000,"DN#12785- FAULTY CYL","002","TIFFANY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00040850","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","","20/02/2025",2.00,1050.0000,1050.0000,"DN#12886-EMPTY","002","LOUIS","01","",0.0000,0.0000,1,315.00,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",11,"TAN002","00011929","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00040850","20/02/2025",-2.00,1050.0000,1050.0000,"DN#12886-EMPTY","002","LOUIS","01","",0.0000,0.0000,1,315.00,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Invoice",11,"TAN002","00041043","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00010604","27/02/2025",1.00,1050.0000,1050.0000,"DN#11715-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
"Crd Note",11,"TAN002","00011976","S.1","48KG SV CYLINDER DEPOSIT","CYL","CYL","","00041043","27/02/2025",-1.00,1050.0000,1050.0000,"DN#11715-EMPTY","002","TIFFANY","01","",0.0000,0.0000,1,157.50,"","",1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,1050.0000,"DELIVERY","TANDOOR THE CLAY OVEN","","","",""
